,birds,ft_stds,ft_means,zrate_stds,zrate_means,roloff_stds,roloff_means,cent_stds,cent_means,mfcc_stds,mfcc_means,index
151,ameavo,3.511959444244089,0.6541306570552404,0.04322036592299489,0.17666015625,593.3403691355062,4700.6982421875,123.1069915131663,2937.0243464885834,39.90177834295531,-6.496036601467962,59
152,ameavo,2.2563196360029174,0.3924108146007479,0.04333847504457734,0.16474609375,546.943359375,4633.9453125,103.0971818601819,2905.132632925909,48.02333785350818,-8.018706813206226,60
153,ameavo,2.433211123186132,0.4498046632262134,0.04278569851380778,0.16416015625,413.11213088082144,4668.3984375,68.98749475134575,3002.7413735930804,47.980859008287744,-8.991371310889372,60
154,ameavo,1.7977541385732596,0.2567758495107493,0.04575755472812403,0.17265625,84.11741228729935,5357.4609375,77.27949663532577,3186.5205487176377,53.52053288915104,-9.646893397345144,60
155,ameavo,2.466113884287658,0.43878054389998383,0.044891081497309096,0.17529296875,502.23628625522997,3186.9140625,138.99207625504786,2908.1179495040674,49.31144714049791,-8.663160437688607,60
156,ameavo,4.957990024530983,0.7456697514342315,0.04467706731913232,0.17578125,604.8645711284743,3744.6240234375,43.01278410271392,3061.1993970316994,47.97305748408621,-8.640578308393328,60
157,ameavo,2.991365730297652,0.5391842267917781,0.04592274123832109,0.16982421875,590.8343668831347,3441.005859375,91.35897726947373,2983.585058817841,52.01895291705731,-9.585078937670588,60
158,ameavo,5.526216097670955,0.74405811037466,0.04336685253653741,0.17685546875,197.19053541165627,3105.087890625,84.05043938876616,2944.435749990703,47.9320080431015,-10.74088544182054,60
159,ameavo,4.485333220027731,0.5514970231587408,0.045809005291758,0.1728515625,8.056986853355998,2764.86328125,23.003764253037847,2831.290365844937,51.12833055376105,-9.71493769817519,60
160,ameavo,4.233823010019589,0.7033480952366125,0.04511507367883682,0.1830078125,910.1542666696051,4179.5947265625,146.29333400798177,3094.309828245562,48.820751300893505,-10.064976642861934,60
161,ameavo,1.5314729953314676,0.26316148295202146,0.04614565238601421,0.1716796875,198.45624303534515,3292.4267578125,124.80620367805517,2947.6639291582746,54.464402506162465,-10.597146778193347,60
162,ameavo,6.645683295253503,1.141265258426442,0.04443262790845892,0.170703125,614.0022109625581,5139.9755859375,143.05052946242463,3277.0587997000525,44.63027796732683,-9.053337807314717,60
163,amecro,4.8598181676129295,1.9427053705430972,0.025125569655000485,0.11357421875,117.03449423027784,5988.3837890625,57.389455413544724,3157.37321967553,27.16001518065831,-8.425090398733847,64
164,amecro,4.090192027190461,1.7376794959920676,0.02749832302336312,0.10823567708333333,146.76009665024773,6009.55810546875,111.37910395808615,3234.6014300211014,27.491216763384053,-8.08224375325786,64
165,amecro,4.324420095792908,1.8472778390061035,0.027254959541719526,0.111328125,193.56607659607272,6032.8857421875,140.0923561596412,3221.329647757746,27.6267918234219,-8.652545493393024,64
166,amecro,4.775416628330495,2.048887987280452,0.023797688040116154,0.09970703125,197.0023315649946,6029.296875,147.52106432569462,3256.4655933651893,24.637300398245827,-7.0351012594291715,64
167,amecro,4.325474071291246,1.7578410604273966,0.02452436022376049,0.102734375,157.1186216602934,5999.150390625,83.06246733987217,3203.138338864666,27.438644228656944,-8.17031228898882,64
168,amecro,4.683179755228133,1.8697839930829068,0.02473307205980739,0.098046875,250.00781428522254,6072.36328125,135.3328073046566,3233.867163124105,26.73335471769986,-7.846338274443883,64
169,amecro,3.8835704957064237,1.7589845573215919,0.024593869122964365,0.1099609375,164.0767907594335,6121.8896484375,103.928716233612,3263.3259496275687,27.488494184817537,-8.67555002727033,64
170,amecro,4.191268854034154,1.7960781968832016,0.02245541712052218,0.1068359375,191.4639622466526,6496.5673828125,83.84477572998836,3483.088564323129,26.629270609765342,-8.664564639531829,64
171,amecro,3.971792601324842,1.7541312414974828,0.027124188248402303,0.1076171875,103.13482688553064,6199.4091796875,77.18500592952152,3360.34592780546,26.521280500088967,-8.370634181524197,64
172,amecro,4.051748940460411,1.8824106252370736,0.026274068787948093,0.11455078125,218.8561715916763,6244.62890625,120.56709177055261,3482.7844352018874,25.40486887412162,-7.688612118332944,64
173,amecro,1.1941708000382656,0.2609309303255813,0.022918238730406534,0.08671875,259.2046748335795,2971.58203125,49.629265919314484,1954.620029246369,46.398100084929176,-8.375425874511812,66
174,amecro,0.9702897076410238,0.22642745830253855,0.02284196179197092,0.08642578125,160.36093130864634,3352.7197265625,18.72952103153493,2002.2512938872594,47.75247320340641,-9.257227824439587,66
175,amecro,0.9719836400171639,0.24292297337950983,0.022846136508590256,0.0869140625,67.06478000544209,3369.9462890625,38.4376227979344,1972.0150293181614,45.983546086563344,-8.37630511586928,66
176,amecro,1.2246933934142932,0.2906756917939081,0.022891174934733652,0.08564453125,331.28957224139737,3122.314453125,92.99056976898233,2030.4060228690596,45.02362936605749,-10.533185254043419,66
177,amecro,1.1252169965701597,0.27493479010302807,0.02168012738855527,0.0876953125,173.81977162381366,3105.087890625,24.574846622161008,1920.2350562074275,45.33447437028405,-8.22325267080648,66
178,amecro,2.141943117073121,0.8354445886653663,0.03391274104414082,0.1283203125,100.86185443410142,5665.3857421875,236.91963916338602,3212.3957281122093,41.56461756025524,-10.334304415484677,68
179,amecro,1.4065479343931349,0.5468874588314083,0.02631034091962019,0.09833984375,68.56896823914043,5773.0517578125,52.53038253677319,2975.8723340490264,43.85501427023078,-11.471914601022522,68
180,amecro,4.8598181676129295,1.9427053705430972,0.025125569655000485,0.11357421875,117.03449423027784,5988.3837890625,57.389455413544724,3157.37321967553,27.16001518065831,-8.425090398733847,69
181,amecro,4.090192027190461,1.7376794959920676,0.02749832302336312,0.10823567708333333,146.76009665024773,6009.55810546875,111.37910395808615,3234.6014300211014,27.491216763384053,-8.08224375325786,69
182,amecro,4.324420095792908,1.8472778390061035,0.027254959541719526,0.111328125,193.56607659607272,6032.8857421875,140.0923561596412,3221.329647757746,27.6267918234219,-8.652545493393024,69
183,amecro,4.775416628330495,2.048887987280452,0.023797688040116154,0.09970703125,197.0023315649946,6029.296875,147.52106432569462,3256.4655933651893,24.637300398245827,-7.0351012594291715,69
184,amecro,4.325474071291246,1.7578410604273966,0.02452436022376049,0.102734375,157.1186216602934,5999.150390625,83.06246733987217,3203.138338864666,27.438644228656944,-8.17031228898882,69
185,amecro,4.683179755228133,1.8697839930829068,0.02473307205980739,0.098046875,250.00781428522254,6072.36328125,135.3328073046566,3233.867163124105,26.73335471769986,-7.846338274443883,69
186,amecro,3.8835704957064237,1.7589845573215919,0.024593869122964365,0.1099609375,164.0767907594335,6121.8896484375,103.928716233612,3263.3259496275687,27.488494184817537,-8.67555002727033,69
187,amecro,4.191268854034154,1.7960781968832016,0.02245541712052218,0.1068359375,191.4639622466526,6496.5673828125,83.84477572998836,3483.088564323129,26.629270609765342,-8.664564639531829,69
188,amecro,3.971792601324842,1.7541312414974828,0.027124188248402303,0.1076171875,103.13482688553064,6199.4091796875,77.18500592952152,3360.34592780546,26.521280500088967,-8.370634181524197,69
189,amecro,4.051748940460411,1.8824106252370736,0.026274068787948093,0.11455078125,218.8561715916763,6244.62890625,120.56709177055261,3482.7844352018874,25.40486887412162,-7.688612118332944,69
190,amecro,6.507767495103977,2.168988101577795,0.03332457427337737,0.12223307291666667,194.43745822409437,3307.14111328125,85.3374416836058,2244.647769078079,28.916703175874652,-8.350804789095148,70
191,amecro,7.225049094274261,1.5524772695076978,0.02754425649157784,0.11630859375,274.3265849608698,2691.650390625,33.77982859314024,2127.3142992948806,28.84100988225985,-5.917022629638989,73
192,amecro,8.915957338747509,1.9876418473070367,0.027422807030991272,0.12001953125,214.2093781606108,3062.021484375,34.074680203741856,2182.777786665578,26.410690499197752,-4.884658052839322,73
193,amecro,5.527173544179008,1.268559646409633,0.027592686599165465,0.1099609375,66.36978943626266,3596.044921875,49.55025677832304,2181.3622333573194,30.973155284745918,-6.09114542202168,73
194,amecro,6.127873202103659,1.3173292885450671,0.03181258413140898,0.11775716145833333,564.5967944823176,3989.02587890625,127.83872617067469,2335.432738759348,28.020228727517566,-4.675394327457294,73
