,birds,ft_stds,ft_means,zrate_stds,zrate_means,roloff_stds,roloff_means,cent_stds,cent_means,mfcc_stds,mfcc_means
1372,chbant1,0.12927654,0.09648469,0.06236783404462933,0.25564814028532606,749.188332352107,6218.4730861497965,415.23757784206805,3149.8892849624935,41.708702,-5.701061
1373,chbant1,0.0033758106,0.00045295808,0.0828889812001907,0.575399152908591,524.5841568729011,8697.72357475467,531.6562038729738,5934.428896157961,60.47064,-11.590802
1374,chbant1,0.0042707776,0.002456848,0.050858768372657924,0.11684494188474387,1017.5957794720167,5556.537558506751,338.2738979529196,2496.614844797829,47.859516,-1.8544397
1375,chbant1,0.0022435589,0.0012847823,0.05534879974594836,0.32475901677824953,990.1412179814523,5688.134143712239,445.0457106411932,3799.6262552475596,80.15003,-14.49149
1376,chbant1,0.0010618705,0.00052703137,0.12438586316739168,0.48621077495432863,1046.9551520551665,8383.0827197895,1007.4590011929952,6043.950974326406,57.543823,-12.696169
1377,chbant1,0.0047317757,0.0053866403,0.07936504346199295,0.4582867030679745,151.25007437971672,8080.314825573107,357.11454166625697,4640.743481523954,34.460587,-4.0563817
1378,chbant1,0.0037338012,0.003890734,0.10274722594004887,0.36571866049509,828.8818721393426,6828.192807960822,702.7989167000277,4227.12508151321,42.98373,-13.734104
1379,chbant1,0.00374755,0.00050316466,0.03883186776299388,0.26347700706562976,1141.8078809589176,7339.52203267261,451.36923111977876,3676.1454046922504,37.233,-7.836149
1380,chbchi,0.14663483,0.05794312,0.14030435007593287,0.2270355564448775,1591.065467759961,5925.059866108714,922.8067341592778,2901.4262096408397,55.948803,-4.913644
1381,chbchi,0.00035943513,5.3722306e-05,0.14304652681646385,0.4930706847617525,741.1891511981164,7840.224108133295,1249.7631965349965,5474.62650582989,54.28424,-8.457421
1382,chbchi,4.2352858e-05,1.4849906e-05,0.1634781246580661,0.39647508965163936,453.0595556730137,7742.709732806096,1230.6840494504327,4677.404477890183,72.711105,-11.90839
1383,chbchi,0.115376465,0.12636617,0.03851096405474973,0.5895553404413297,568.6078062731575,7979.855915306508,354.0368287570247,6461.768348960404,58.75322,-13.966197
1384,chbchi,0.0028916635,0.0014407836,0.12655730242073965,0.13356752748842593,2225.8041985761597,5923.0963134765625,1313.179218706845,2658.2207377283103,68.16045,-6.359077
1385,chbchi,0.00029019755,4.4450342e-05,0.11026346681170056,0.4294347172289823,643.9602689155271,8212.773199840985,815.7651450980896,4846.008610676305,50.29785,-9.122481
1386,chbchi,2.0836203e-05,5.2632226e-06,0.2125663988306488,0.4169089147286822,1647.7942377603674,7662.157256843508,1889.8761357215878,4812.169033217551,63.900787,-12.518216
1387,chbchi,1.7541484e-05,1.9534744e-05,0.1684779552207269,0.2612376243021633,1471.2017716408611,6288.950038571834,1403.3296987500896,3522.5428819072163,55.615074,-15.3957
1388,chbchi,0.01878411,0.01244506,0.11961884662009613,0.1650201731534577,1535.948976727673,4635.805232783614,1026.61287025888,2443.579937120969,49.272415,-2.6793756
1389,chbchi,0.002744334,0.0013957871,0.15667597565367924,0.24511962033603216,1381.9232382940547,6368.70024297397,1425.5326984993108,3609.7479679753114,57.154568,-3.6361415
1390,chbchi,0.057030775,0.020703308,0.09661330460807595,0.138275200328367,849.5530476209133,7121.519107964431,829.3119740916659,3105.3628169368776,64.74979,-4.092094
1391,chbchi,0.0010878149,0.00013717057,0.06449769016829589,0.484648002011464,680.0284323544566,8507.273028305111,510.0285141305972,5352.098779338729,54.21726,-9.612023
1392,chbchi,4.2541327e-05,1.2054381e-05,0.13567184800247697,0.3946903735762478,437.68769982851194,7746.557326712584,1070.7711410334136,4615.209368811765,69.56443,-11.354294
1393,chbchi,0.037871912,0.037602525,0.12545547877538304,0.4165310680789133,843.3635326679058,7509.279775681193,973.8614274820599,4988.168078758766,70.7658,-16.067965
1394,chbchi,0.0028916635,0.0014407836,0.12655730242073965,0.13356752748842593,2225.8041985761597,5923.0963134765625,1313.179218706845,2658.2207377283103,68.16045,-6.359077
1395,chbwre1,0.048518077,0.006489279,0.06853745361587338,0.1651303744924594,1160.4057833643883,6415.760415911398,388.50992635072265,2978.1527820425795,37.18996,-0.2207461
1396,chbwre1,0.15584067,0.0646117,0.04834269208763155,0.19446627442508466,1104.88147204246,3667.729100901171,277.10609818377804,2338.032684244407,42.62554,-2.1604245
1397,chbwre1,0.009360773,0.01161043,0.07881210117498968,0.18171117265886289,1393.3711632547163,5401.0530707828175,745.3056132838584,2785.2037948783573,51.736988,-3.5999897
1398,chbwre1,0.21065702,0.10878738,0.02953446834434585,0.2580937752831715,543.2649684052893,7335.905856530643,252.33175906665818,3676.062997227015,54.874664,-8.010202
1399,chbwre1,0.006828061,0.003878269,0.029326627036842457,0.23250358873377733,1177.4990578845309,4165.674628586065,447.8087736386879,2603.362644221658,56.3236,-14.17555
1400,chbwre1,0.014259396,0.0061406335,0.10259738161862292,0.1689294410253346,1928.2532839501755,5540.545315861018,1019.5023652752562,2789.0865102194925,66.438385,-6.707638
1401,chbwre1,0.029099766,0.006704839,0.10266692787104145,0.10305931454613096,1353.4082102539028,3784.9517822265625,522.4620959378364,1881.5827198894583,70.60035,-1.783081
1402,chbwre1,0.00082259526,9.6094685e-05,0.05605801488023423,0.24702070103609625,1395.1375371251422,5708.285179750167,449.42874631864345,3294.5068080694764,33.12612,-6.593582
1403,chbwre1,0.07378384,0.048266266,0.0714589020687148,0.2214467264500654,1545.3080107169985,5037.365600213285,443.4923284944755,2938.010933211006,48.57254,-12.37656
1404,chbwre1,0.010263562,0.0013726103,0.04390623891523066,0.07366636478701118,1001.581371861353,3756.8943403020253,370.21110338406845,1713.529542961571,101.98844,-13.333676
1405,chbwre1,0.025222471,0.012875118,0.05728474339187327,0.21145920526413692,839.5747947741834,3815.22216796875,304.95740224526514,2674.2885486754167,56.149426,-12.860815
1406,chbwre1,0.0006189669,0.00062053715,0.061546097913448665,0.29737700343969553,1591.5120492753092,6225.289366675205,522.522929888443,3806.0673046489082,49.177486,-10.5972185
1407,chbwre1,0.20507076,0.10241262,0.03861050128145864,0.20494650135869566,590.0084676927374,7159.335300611413,330.74897875686304,3358.2710503666094,54.951035,-5.086907
1408,chbwre1,0.014259396,0.0061406335,0.10259738161862292,0.1689294410253346,1928.2532839501755,5540.545315861018,1019.5023652752562,2789.0865102194925,66.438385,-6.707638
1409,chbwre1,0.026293391,0.02094342,0.0901713729563833,0.24122279858299595,1163.8051896508305,4797.087659333882,675.2651775056227,3102.503600038837,60.298042,-5.6134267
1410,chcant2,0.47871485,0.09396826,0.12168722963728693,0.1665619880922379,2073.812875223966,5101.589178269909,1027.0207019073748,2559.548357900756,56.129337,-13.125246
1411,chcant2,0.16364194,0.1015492,0.0653588540465927,0.17877671383357915,848.7224813716474,3860.022512790376,366.1753744258986,2361.857024682347,37.75693,-3.5358162
1412,chcant2,0.0059714885,0.007088808,0.07151005375915269,0.18100487733885592,2166.8148114417518,5968.2861328125,893.4169013078947,2933.7336406704526,66.10309,-8.97516
1413,chcant2,0.00038810357,0.00038335987,0.07705614134812516,0.20728354806831742,1912.5724129678026,6183.344073967035,943.875779069862,3138.940820143295,63.510902,-7.1221757
1414,chcant2,1.8588053e-05,9.501309e-06,0.03814577650104038,0.056923802527031456,964.4187904532018,5807.076970371631,471.85857693030016,2467.4959200329995,54.949924,-1.7972151
1415,chcant2,0.020516537,0.018875776,0.08400397215289801,0.25707521153446844,1463.9221015878468,5619.227067814317,734.7087012621824,3402.754838134532,56.273792,-11.0001
1416,chcant2,0.35738987,0.1749356,0.04029277615231714,0.12047158518145161,314.2285474740367,3236.9483701644403,253.07823862925335,1789.1806754572451,38.984367,-2.1024785
1417,chcant2,0.037568945,0.025676742,0.11086528413226196,0.3425887784090909,1240.8992015782017,6922.454989346591,849.197361634774,4272.214138829724,69.26528,-13.763811
1418,chcant2,0.00021336334,0.00024355944,0.04186499443023593,0.3121746480928905,468.74479193528566,7013.845877456863,286.16925157401374,4098.645562499466,92.71844,-23.44245
1419,chcant2,0.0031096432,0.0011078311,0.050951002221749704,0.07746006049871182,2052.9291784791794,5556.996933730332,697.0875604841679,2330.658125918515,57.833996,-3.0380511
1420,chcant2,0.0005736559,0.00054756895,0.050300493634842194,0.13101285844032168,1533.7228929047021,4706.037796054952,689.6722095662338,2285.7716926172807,67.66765,-8.562777
1421,chcant2,0.030798811,0.046136327,0.0635774965190367,0.26896756140099387,760.5847605042615,7370.957008851778,432.5663968561741,3842.7704136864922,30.523499,-3.9710834
1422,chcant2,0.053355675,0.015270614,0.05049868659644179,0.08883867472627738,1885.931982030168,3215.736333471145,797.1417823590062,1639.6049281860712,62.24359,-7.873275
1423,chcant2,0.066261284,0.029984368,0.05410050102675247,0.11722542475728155,545.5793363682961,5745.634313445202,324.0735436161424,2666.8082292015692,57.27768,-3.629579
1424,chcant2,7.194675e-05,2.684159e-05,0.009403196640893723,0.17391799566313976,348.7582073587239,3772.072499192606,128.05738259973276,2506.136463828154,66.8642,-13.165942
1425,chispa,0.0034513723,0.00089654705,0.1465511693803092,0.137350566857238,1741.3429792919906,4060.7203536092916,1438.4067600684627,2270.0701147397663,56.268543,-2.237619
1426,chispa,0.0039116675,0.0042224783,0.13053024111853623,0.3618461373371566,958.7414244384623,7773.529016434792,862.2030705114768,4519.239381742651,86.98115,-20.366463
1427,chispa,0.00026706376,0.0001892364,0.09436868078282482,0.2705046418425325,803.185197033527,6786.07011274858,605.3338185314087,3877.1568565938423,89.08685,-17.552605
1428,chispa,3.2800737e-05,9.719404e-06,0.1475724875682757,0.37745925800672714,1709.4331151969438,5826.416187001864,1347.1872384232086,4069.3822023818816,41.51313,-5.329413
1429,chispa,0.0053798994,0.0013911438,0.05899938964284116,0.0620733668848637,1286.393514477814,4604.011997567701,670.2934432492638,1919.8526648650877,57.52623,-6.07986
1430,chispa,4.696395e-05,7.4269585e-05,0.05629479044107592,0.43740284199617346,1144.7560852751324,7521.4141845703125,426.74504394420865,5000.193698660214,88.45385,-18.94167
1431,chispa,0.001733067,0.0009983598,0.1522302334306064,0.2999828125,519.5924775802639,7712.4526171875,981.5550406893676,4246.910441530845,76.91515,-13.532114
1432,chispa,0.09061841,0.072426006,0.11774287675509339,0.4243155772495755,878.4509341231818,7810.3194387335525,983.6642413123827,4803.942646028792,24.696468,-5.3392496
1433,chispa,0.0003481014,0.0005314429,0.07141343607191618,0.3748571437209752,2007.731432956987,6427.694465944272,698.1630604584981,4341.193240854306,111.70566,-18.671473
1434,chispa,0.013855212,0.015351322,0.08308484053065796,0.2956743494930698,725.0669374997673,6707.614881448922,460.29952763136066,3921.4268288972153,34.62731,-9.126359
1435,chispa,1.252969e-05,1.862192e-05,0.02921859339510366,0.379094168966877,758.5644199661843,7462.146438935578,158.68620925444344,4833.099751691964,95.49883,-19.239851
1436,chispa,0.00022626387,0.00029742747,0.03371697491335086,0.37326813459172914,1235.937513171189,7094.4588658512475,282.76292443789123,4706.522989653971,96.85446,-19.239141
1437,chispa,0.048592802,0.04398852,0.10369517237737154,0.3072272203639596,896.2238600344189,5292.203727311003,873.3782384219837,3613.551999425564,45.07385,-9.319999
1438,chispa,0.14924213,0.10442724,0.0978385496816855,0.4197712350398936,420.3973039185715,6870.408987491689,810.2664438697461,4737.495542600213,48.59045,-8.688884
1439,chispa,0.1153437,0.048833907,0.13322154318429102,0.128277524022337,1433.71738821196,3928.243834319241,1352.415746028728,2129.5138202624453,43.37071,-3.6033669
1440,chswar,0.058882806,0.033811074,0.10001778724471279,0.06959598000478927,1384.1918416585,4871.982085129311,932.432831562492,2179.4445122812494,81.96911,-5.515451
1441,chswar,0.022364851,0.01845181,0.11974564173471404,0.3189094428650821,813.3025311164046,6559.391828503068,741.8743285633255,3851.8917628599156,60.49814,-13.702347
1442,chswar,0.91587347,0.24992885,0.13770601191665166,0.13427395652681431,945.3100934591804,4963.500989590281,1092.5184813951075,2753.491840835116,43.25498,0.7541904
1443,chswar,0.0,0.0,0.06257143733626086,0.34291197282229413,1339.8517048507674,6096.427954073682,568.4399241607063,4259.98101711253,71.80264,-10.987638
1444,chswar,8.971047e-06,1.3110792e-05,0.03935321029956482,0.40101204383034506,943.444371786098,7866.473925516957,294.1025113822022,4928.454876292785,83.7166,-15.490934
1445,chswar,0.019526385,0.026542176,0.0726959794225994,0.3601241876592453,816.4621861910529,6940.217727701863,611.0422703562461,4321.87691605976,57.22497,-13.756385
1446,chswar,0.22094357,0.083585784,0.1341059383489901,0.19614818449460256,1302.9624685780088,5117.273799757728,1131.3327166448473,2688.226429633868,61.16102,-6.398173
1447,chswar,0.031826545,0.022177372,0.07933064791454067,0.2344319331092129,728.4112681880736,6257.6512978105975,571.4811928621691,3382.6300566988994,67.22133,-14.088777
1448,chswar,0.0131712705,0.009426477,0.07871311734802729,0.3105459955308898,1007.2438562118484,6156.440510598658,569.9845140568502,3814.5758183195385,68.65593,-15.252744
1449,chswar,0.18742648,0.05412652,0.005029359200360784,0.00923929586038961,976.1322866524844,1561.5767045454545,258.51841868948384,871.8920187617377,52.408665,2.578428
1450,chswar,8.971047e-06,1.3110792e-05,0.03935321029956482,0.40101204383034506,943.444371786098,7866.473925516957,294.1025113822022,4928.454876292785,83.7166,-15.490934
1451,chswar,0.18121287,0.110795155,0.0889631123129577,0.3265602562568381,1013.4553729146456,5645.630677471537,667.307289085657,3857.74299901273,42.943466,-10.208112
1452,chswar,0.0034024862,0.0035623813,0.12994741027984455,0.27404815148955775,770.317098527657,6024.7997686962535,971.16442740609,3526.523161655403,49.055813,-6.867142
1453,chswar,0.05962364,0.059683405,0.1077703823419264,0.3054734128722515,976.9493197024984,6738.050005239651,673.1838569144957,4041.5193197527155,53.578514,-14.246496
1454,chswar,8.971047e-06,1.3110792e-05,0.03935321029956482,0.40101204383034506,943.444371786098,7866.473925516957,294.1025113822022,4928.454876292785,83.7166,-15.490934
1455,cinfly2,0.3472076,0.08130739,0.021355222334431188,0.029875426733193277,1711.6548353132762,5630.864760454963,628.9741760761359,2147.1627556871667,69.92089,-3.6166139
1456,cinfly2,0.20238853,0.2314261,0.053947982493223585,0.3866164578495872,341.3461300475952,8007.151581849846,320.6738661739705,4896.444247099249,63.527832,-15.6299515
1457,cinfly2,0.00030956822,0.0001375845,0.09333813641740503,0.13192567000268673,700.057018209096,5764.343596247817,768.2263756592583,2778.7431228079163,71.32394,-6.3221745
1458,cinfly2,0.008666506,0.005170115,0.059358025467281667,0.13473821058172178,887.0027335891663,3670.773062227074,635.9075965266975,2111.936090223298,50.29435,-14.700804
1459,cinfly2,0.004051035,0.0008613323,0.10369053083559841,0.1522899283102865,1886.6493980659604,5544.495614989554,1108.1661442112352,2613.1711640726744,37.087772,-8.576348
1460,cinfly2,0.009689892,0.0146999825,0.08609378584799574,0.33586569393382354,305.55344331729344,7728.587790096507,511.9484992054169,4307.278487012414,61.50796,-13.447598
1461,cinfly2,0.0062354016,0.00084869296,0.05117396019168865,0.07782823116121063,1668.6191023051313,3399.0240934677076,745.8438204617082,1722.5483486982778,61.62542,-5.5169144
1462,cinfly2,0.00023048112,0.0003300534,0.10480718125840754,0.3352217540694103,320.6036065545413,7990.3050498118855,917.8125433148786,4577.039231318775,78.378136,-17.78681
1463,cinfly2,0.19546448,0.12791605,0.14525161451722424,0.16250255496002908,1076.0362921573158,5873.556731468023,1321.0611342555246,2793.2071672205234,35.53323,-1.3819927
1464,cinfly2,0.057229754,0.044928692,0.07630499435236653,0.249132946487467,849.2716393214321,5824.27691859746,644.2499130892777,3308.901958790394,50.56906,-14.8945675
1465,cinfly2,0.056754652,0.022736877,0.08121321953279534,0.03120729132669713,2915.8313449356706,2951.3770838007913,1517.6490495947226,1530.3103370176952,68.1829,-1.7557745
1466,cinfly2,0.14533079,0.046957217,0.050357769460932574,0.03396072596592638,2289.5184088598794,4947.893780185199,1086.3056465831783,2018.0555902833885,62.392475,-2.477556
1467,cinfly2,0.14533079,0.046957217,0.050357769460932574,0.03396072596592638,2289.5184088598794,4947.893780185199,1086.3056465831783,2018.0555902833885,62.392475,-2.477556
1468,cinfly2,0.0007767813,0.00037786152,0.08127052065429209,0.09934516162762906,2566.198378656148,4574.05583398064,1193.3908581642954,2025.7677449184519,87.686264,-10.788951
1469,cinfly2,0.00030956822,0.0001375845,0.09333813641740503,0.13192567000268673,700.057018209096,5764.343596247817,768.2263756592583,2778.7431228079163,71.32394,-6.3221745
1470,clanut,0.21478862,0.097855546,0.018576540272219083,0.09359679079341317,635.8234113668183,3743.1411980726048,119.39820036157268,1948.9856081130363,32.356743,-10.473938
1471,clanut,0.00026769124,3.022984e-05,0.04922106364866807,0.3014208792390236,1473.7369288712155,8162.078801426319,510.0482826734622,4071.1622479293987,46.871662,-7.4215665
1472,clanut,0.97953224,0.30217716,0.02247951587873606,0.05690690989937642,1259.0462979206611,5087.87841796875,347.99889994733536,1971.0352921818462,33.431953,-9.716733
1473,clanut,0.21478862,0.097855546,0.018576540272219083,0.09359679079341317,635.8234113668183,3743.1411980726048,119.39820036157268,1948.9856081130363,32.356743,-10.473938
1474,clanut,0.038018197,0.022799874,0.051986279178787995,0.09344831013110072,1248.3849585831322,3034.068569290304,609.9082051118876,1808.9473246784855,60.089798,-12.485099
1475,clanut,0.040095087,0.016396705,0.012286940141947245,0.012755560831031307,1073.2226068614111,968.4587847462017,430.00398208485404,503.2337649404703,61.27439,1.6157236
1476,clanut,0.0020306362,0.0025426638,0.07391028215782262,0.31412948161601595,1319.263311907315,7135.237984035326,607.2771377098377,4139.860305361839,45.900013,-12.108294
1477,clanut,0.017520951,0.025005598,0.07642171891396014,0.3162357159514925,1120.9507882137295,6847.95069088153,686.0009047341465,4042.2341612782507,54.170612,-11.9267645
1478,clanut,0.0053690635,0.0035561784,0.06266036949614409,0.13462248065960913,866.1540352596393,3978.3644884339374,525.9219076740244,2321.6537251827435,39.583527,-7.6474814
1479,clanut,0.0012439572,0.0014843626,0.03269726860697384,0.25970750388325703,596.8310796814371,6946.690194009565,347.3357981254083,3745.494355204727,59.32294,-12.737965
1480,clanut,0.0026664832,0.0012662265,0.05910487087794899,0.17367092607114254,714.6774858188827,7542.087745157334,477.64805499503353,3344.970013455497,68.091805,-6.6876764
1481,clanut,0.76382905,0.36070755,0.016595935122939397,0.07206944963292619,817.1762260951568,4033.7598772901506,158.11909136557853,1838.3570252626544,26.751951,-4.291881
1482,clanut,0.0020306362,0.0025426638,0.07391028215782262,0.31412948161601595,1319.263311907315,7135.237984035326,607.2771377098377,4139.860305361839,45.900013,-12.108294
1483,clanut,0.019483076,0.010946398,0.03621462103702738,0.07459950817681348,1178.3637319710665,3420.446113230651,549.5120587218581,1783.02666950467,49.38706,-7.0110583
1484,clanut,0.17588113,0.21891853,0.06641768130826675,0.30805585125577367,1804.5411093417947,7139.873069428407,687.8255089829422,4008.1654142288257,27.61921,-8.022087
1485,clcrob,0.00013068359,0.00020203782,0.059160041972993745,0.23611175438982115,1343.8395587159719,4726.59866970835,517.5027056217956,3066.574728487605,78.77154,-13.376446
1486,clcrob,8.266355,1.3176988,0.030020699125221588,0.0268840195529236,1549.5587003710048,4135.289448873639,506.20127322247663,1628.5445978522196,47.791775,0.7977687
1487,clcrob,0.0011456449,0.0006892706,0.04206208188955401,0.16198433498719592,826.6508033718467,3258.682215809059,236.6269883781903,2205.057458827826,57.455685,-4.875699
1488,clcrob,2.1276035e-05,5.6624217e-06,0.08401988174757653,0.30118083982608534,1083.355322613052,6432.9973682568025,631.1362300089925,3916.175057636964,62.48897,-13.624288
1489,clcrob,0.056923635,0.030536532,0.025418682286926952,0.4055774055840944,228.71840006985204,5147.533510809076,203.47230372272136,4241.570335674856,75.95318,-17.463594
1490,clcrob,0.0,0.0,0.0491890261583873,0.24619107981285188,1910.3116503534038,5829.273723733836,506.4770298870693,3403.2270584956013,95.69483,-19.425241
1491,clcrob,0.09638116,0.06647355,0.15586385961526147,0.4170688872139765,455.22172265865237,6623.424183238636,938.1620951040848,4694.673290201239,57.67338,-6.530843
1492,clcrob,0.03613105,0.019806355,0.03305680786817496,0.07654972911667667,637.4668237426965,4661.150518919653,287.9566352269107,2071.0840543003264,59.82215,-3.1624322
1493,clcrob,1.5828795e-06,1.2490891e-06,0.04846382566362718,0.20911749011309877,1959.9203683590088,4390.856969687869,529.8477045382508,2789.790093115324,72.272026,-12.757167
1494,clcrob,1.0080565e-06,5.5933066e-07,0.059599275093126236,0.23934473167539266,1589.7827350651069,5920.861579559016,477.6765236725822,3223.9558301678767,60.050564,-11.046419
1495,clcrob,0.292249,0.030536093,0.08626660293414197,0.09947130463737397,1388.65833915213,6457.276688531164,728.9613674728233,3132.5549923931912,70.17372,-4.0865145
1496,clcrob,0.010237251,0.0013392564,0.07179206488227789,0.3346922039548993,782.4391781452871,5585.263296274038,549.0174688392492,3643.8341335558275,83.104805,-13.367994
1497,clcrob,0.00031940016,5.1790816e-05,0.10953553250852457,0.3299830788262733,1081.5853138859634,7440.085452912254,898.5144029019871,4196.912610119907,48.826237,-5.4339805
1498,clcrob,1.3007635,0.21417706,0.033604019713338915,0.03567343650541056,954.8879534378834,4479.290037197645,591.3117014853663,1936.149237554728,45.202774,1.766654
1499,clcrob,0.041202184,0.005825451,0.049964268044726055,0.12208466891496826,1162.1174356399874,4562.276366208654,383.1505132684616,2303.5499649241788,60.92778,-9.558713
1500,cliswa,1.8111476e-05,2.2011649e-05,0.08678143083632242,0.14597800925925927,779.3003870504278,4660.667419433594,641.9316485595099,2484.6290049804707,74.30988,-16.772022
1501,cliswa,6.134316e-05,7.002708e-05,0.08599173742604561,0.11386492557275932,794.9344666646941,4523.468921119713,689.3934871192018,2509.2964506866774,66.11157,-4.6692038
1502,cliswa,6.0960024e-06,5.675409e-06,0.038262210659276756,0.3299289279513889,368.2000853960347,5432.682890050552,336.9103093078787,3793.2400996987935,39.89842,-7.065754
1503,cliswa,0.006392042,0.007406901,0.04568331078812899,0.38176093626286617,782.2142195077815,6693.748782196408,336.18913869465524,4481.912901706212,77.31497,-9.957636
1504,cliswa,0.036663048,0.031021597,0.04116941243183407,0.30745682061887253,644.1443602195436,6407.904770795037,290.25596941105294,4013.643082910049,53.91045,-12.905792
1505,cliswa,1.0551581,1.2866949,0.057953327769174195,0.23316759636429962,532.9085715947213,5300.802220444735,371.4624496442326,3185.7787616318797,42.53661,-14.067677
1506,cliswa,0.00968326,0.010718082,0.08302624764154429,0.2899121302120377,844.1563110867855,6688.938832181277,523.415319981838,3726.1466935359454,78.55176,-18.396175
1507,cliswa,0.004425545,0.0043449025,0.07137606156618911,0.3327756555812047,930.3147103556256,5522.607300521013,539.7455291295845,3836.851266563313,79.47778,-16.007067
1508,cliswa,0.0052505205,0.005281981,0.07517486495152584,0.2903327352600412,713.5258430775647,6111.692978203849,513.2510470507665,3605.183001514926,79.91529,-17.125046
1509,cliswa,1.5565994,0.31449372,0.047426082325594233,0.03751053283122503,1498.6322950950544,2951.5183043702145,737.4545179214508,1411.6208496315724,39.371815,2.2023573
1510,cliswa,0.0023102118,0.0008886959,0.022203407213379604,0.2724494032972441,191.79856996575884,4596.05026605561,111.16566072584116,3068.1191762023313,53.013584,-10.0768
1511,cliswa,0.005820843,0.0055430457,0.04540178431948416,0.31773287324151633,665.8616701749679,5341.076093850676,418.74288006387667,3708.488245318722,39.952793,-13.050643
1512,cliswa,0.009520676,0.00795749,0.06252442667937864,0.3065206260971328,545.026734225853,5403.706294685306,556.9226703991282,3660.4950137892592,36.9232,-4.987117
1513,cliswa,0.00448975,0.004156632,0.04823380861920193,0.3805186597606804,534.6989575716989,7833.89939899686,394.1153656031628,4761.967939981882,53.714333,-14.133402
1514,cliswa,0.30334285,0.1203172,0.06779912528806396,0.09364968706027205,1686.6263895653128,3788.7428498402323,805.237114714282,1826.445348137925,48.31905,-1.7400262
1515,cobtan1,0.12133037,0.058146533,0.07396118366898749,0.11912888200640032,1107.058897845419,4863.029192324477,1027.697232902678,2456.6008614411267,47.586815,-12.114993
1516,cobtan1,0.8407197,0.21819901,0.03423632548275195,0.0985034016564588,617.0335050185593,2522.412122968576,241.58747604739295,1419.6660807802864,54.156235,-3.8499765
1517,cobtan1,0.014695057,0.013122749,0.18107883376093833,0.42028806322674417,1101.7285571696102,8131.911001090116,1573.115454185776,5132.905639640272,69.14443,-15.204009
1518,cobtan1,0.0013831728,0.0017928357,0.08922582776959205,0.5035554459951457,942.978527496152,8089.185933233465,829.7955287225234,5808.491845621647,83.828766,-16.10374
1519,cobtan1,0.13884127,0.06389889,0.15035499257625906,0.16458028157552082,2332.7979119225815,4559.863243103027,1416.335234602539,2463.9277468563737,49.52908,-8.424947
1520,cobtan1,0.062362567,0.015695015,0.04120738122919327,0.23030708830354404,1183.4166830620227,7632.265120088121,407.0797643975975,3745.420061407769,59.7625,-6.125495
1521,cobtan1,0.33895618,0.096279986,0.15833091174975603,0.367430859375,1699.5970708987613,6768.41115234375,1433.524829145101,4475.346100043987,83.00332,-17.582926
1522,cobtan1,0.015961025,0.017517377,0.054334584283012494,0.22312860903532608,621.1499893443558,5510.19287109375,613.0615525162623,2949.6871528148836,38.710052,-2.6657894
1523,cobtan1,3.1091233e-05,1.5987493e-05,0.10855167657840464,0.20206090729349738,1123.033496793936,7573.840610926516,885.8054720301302,3588.0398573202583,49.56633,-2.5582645
1524,cobtan1,0.021305714,0.012843233,0.1546641249949977,0.32675613290847666,573.1762649246054,7841.128097646652,1195.4634514521736,4371.892966347216,66.36529,-6.7036095
1525,cobtan1,0.01677425,0.013297819,0.15968555793760428,0.2766304999041411,1225.2945765333418,6986.0976742235425,1193.8487539772846,3756.739159304938,37.22978,-14.5960245
1526,cobtan1,0.07705762,0.009912006,0.10894606284001361,0.08856088416164659,1343.5403326334902,4478.179828689759,931.5378507308801,2029.8074340372686,63.215073,-4.5173764
1527,cobtan1,0.00032387383,0.00015608361,0.11900179911418383,0.2625514131433824,1447.9139973972126,6719.708366842831,1106.1179508117748,3579.329058516703,38.06091,-4.8861184
1528,cobtan1,0.061129354,0.27646604,0.09166963896408072,0.3002006129214638,146.84057968548908,8826.851312737715,237.64088229965205,4892.760523072959,67.614235,-7.64375
1529,cobtan1,0.08557022,0.027088977,0.13688562241942243,0.3530659507430319,925.2899547865532,9138.468480028798,930.6724028089668,4515.852765573026,32.97979,-2.2098284
1530,cocwoo1,0.0018843799,0.0013634313,0.05408082926071431,0.5052537443888122,224.09145435961818,7484.156217627762,368.0330366766994,5367.781178140018,62.574066,-9.904853
1531,cocwoo1,0.39205688,0.20917574,0.0632462671797285,0.35793856534090907,625.5699316438189,7369.366832386364,456.16377204095016,4402.143765205747,37.741745,-5.6986475
1532,cocwoo1,0.25185192,0.1619369,0.06304838865170861,0.2937473792814266,865.9074558398504,5421.5313410354875,483.272397151375,3632.695636249115,36.48746,-9.745266
1533,cocwoo1,0.045497797,0.03493405,0.054949404769447506,0.5664467937847336,186.95403576288496,8051.9326775243135,390.3716604066854,6073.931150154185,31.972069,-12.433494
1534,cocwoo1,7.888328e-05,2.2227707e-05,0.08251696551639244,0.3021295144896194,771.0722104258092,6791.017170942366,574.4563930665727,3937.569004119089,43.650528,-1.1179849
1535,cocwoo1,0.0018843799,0.0013634313,0.05408082926071431,0.5052537443888122,224.09145435961818,7484.156217627762,368.0330366766994,5367.781178140018,62.574066,-9.904853
1536,cocwoo1,0.14455666,0.040553626,0.03377676994688815,0.18961911296033995,969.6400701404053,6105.608594856586,409.4511440124926,2847.591263668113,60.85266,-12.95205
1537,cocwoo1,8.286252e-06,1.428928e-05,0.09915118069253465,0.236560587747571,2466.1503978902106,5280.020264766676,1035.4764802896889,3139.430562052301,67.50573,-9.105419
